==6308== Profiling application: ./exe -mN 15 -MN 15 -mM 10 -MM 10 -ml=0 -mu 0.1 -l -a 1000 -i 1 -r 0.1 -PCRl 0.01,1,0,1 -c
==6308== Profiling result:
==6308== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA GeForce GTX 1050 Ti (0)"
    Kernel: brute_force(double const *, double const *, double const *, unsigned char, unsigned char, bool, bool*, double*)
138.61ms     458ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     253ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     109ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     154ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     126ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     219ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetUuid
138.61ms     140ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     110ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     110ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     117ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     450ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     134ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     124ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     222ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     128ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.62ms     133ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.62ms     129ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.62ms     124ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.62ms     226ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.62ms     127ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.66ms  90.836ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
229.49ms  3.6070us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
229.50ms  2.4560us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
229.51ms  2.3140us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
229.51ms  4.8980us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
229.52ms  1.7190us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
229.52ms  1.7590us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
229.52ms  1.8300us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
229.57ms  13.805us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
229.59ms     384ns                    -               -         -         -         -  1.1719KB  2.9104GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
229.59ms  3.1540us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
229.59ms  3.5570us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
229.59ms     224ns                    -               -         -         -         -      120B  510.90MB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
229.59ms  111.36us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force(double const *, double const *, double const *, unsigned char, unsigned char, bool, bool*, double*) [136])
229.59ms     224ns                    -               -         -         -         -       80B  340.60MB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
229.71ms  470.59us             (32 1 1)      (1024 1 1)        30        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force(double const *, double const *, double const *, unsigned char, unsigned char, bool, bool*, double*) [136]
229.71ms     352ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
229.71ms  474.22us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
230.18ms  6.1860us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin_feasible(double*, bool*, double*, int*) [139])
230.19ms     134ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
230.19ms  30.611us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
230.19ms  29.408us             (32 1 1)      (1024 1 1)        14  13.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin_feasible(double*, bool*, double*, int*) [139]
230.22ms  12.528us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
230.23ms     928ns                    -               -         -         -         -        8B  8.2213MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
230.23ms  6.9940us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
230.24ms  1.0880us                    -               -         -         -         -        4B  3.5062MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
230.25ms  3.2120us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
230.25ms  5.5170us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(double const *, unsigned char, double*) [145])
230.25ms     288ns                    -               -         -         -         -      960B  3.1044GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
230.25ms     171ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
230.25ms  394.43us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
230.25ms  389.38us             (32 1 1)      (1024 1 1)        30        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(double const *, unsigned char, double*) [145]
230.65ms  3.8450us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(double*, double*, int*) [148])
230.65ms     138ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
230.65ms  28.314us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
230.65ms  26.880us             (32 1 1)      (1024 1 1)        16  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(double*, double*, int*) [148]
230.68ms  7.3070us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
230.69ms     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
230.69ms  5.9860us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
230.69ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
230.70ms  2.7670us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
230.70ms  4.0290us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(double const *, unsigned char, double*) [154])
230.70ms     320ns                    -               -         -         -         -      960B  2.7940GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
230.71ms     133ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
230.71ms  394.34us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
230.71ms  388.70us             (32 1 1)      (1024 1 1)        30        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(double const *, unsigned char, double*) [154]
231.10ms  3.0590us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(double*, double*, int*) [157])
231.10ms     124ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
231.10ms  27.976us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
231.10ms  26.336us             (32 1 1)      (1024 1 1)        16  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(double*, double*, int*) [157]
231.13ms  6.5950us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
231.14ms     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
231.14ms  5.9230us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
231.14ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
231.15ms  2.5460us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
231.15ms  3.7160us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(double const *, unsigned char, double*) [163])
231.15ms     320ns                    -               -         -         -         -      960B  2.7940GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
231.15ms     124ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
231.15ms  396.18us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
231.15ms  390.50us             (32 1 1)      (1024 1 1)        30        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(double const *, unsigned char, double*) [163]
231.55ms  2.6840us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(double*, double*, int*) [166])
231.55ms     121ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
231.55ms  28.213us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
231.55ms  26.400us             (32 1 1)      (1024 1 1)        16  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(double*, double*, int*) [166]
231.58ms  6.6950us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
231.58ms     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
231.59ms  5.9910us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
231.59ms     704ns                    -               -         -         -         -        4B  5.4186MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
231.60ms  2.6200us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
231.60ms  3.4830us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(double const *, unsigned char, double*) [172])
231.60ms     320ns                    -               -         -         -         -      960B  2.7940GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
231.60ms     137ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
231.60ms  397.51us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
231.60ms  391.81us             (32 1 1)      (1024 1 1)        30        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(double const *, unsigned char, double*) [172]
232.00ms  2.6610us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(double*, double*, int*) [175])
232.00ms     136ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
232.00ms  28.128us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
232.00ms  26.336us             (32 1 1)      (1024 1 1)        16  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(double*, double*, int*) [175]
232.03ms  6.6820us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
232.04ms     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
232.04ms  5.8120us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
232.04ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
232.06ms  5.6730us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
232.06ms  2.9870us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
232.07ms  2.3870us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
232.07ms  1.7110us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
232.07ms  1.6840us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
232.07ms  2.3350us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
232.07ms  2.1610us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree

Regs: Number of registers used per CUDA thread. This number includes registers used internally by the CUDA driver and/or tools and can be more than what the compiler shows.
SSMem: Static shared memory allocated per CUDA block.
DSMem: Dynamic shared memory allocated per CUDA block.
SrcMemType: The type of source memory accessed by memory operation/copy
DstMemType: The type of destination memory accessed by memory operation/copy
