==15394== NVPROF is profiling process 15394, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==15394== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==15394== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
484.79ms     228ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
484.79ms  1.8244ms           (1024 1 1)      (1024 1 1)        15        0B  3.0000KB         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [169]
484.79ms  1.8300ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
486.62ms  4.7400us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [172])
486.62ms     224ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
486.62ms  727.08us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
486.62ms  721.73us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [172]
487.35ms  8.8810us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
487.35ms     704ns                    -               -         -         -         -        4B  5.4186MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
487.36ms  7.6560us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
487.36ms     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
487.37ms  8.9780us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
487.38ms  5.5980us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [178])
487.38ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
487.38ms     206ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
487.38ms  1.8245ms           (1024 1 1)      (1024 1 1)        15        0B  3.0000KB         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [178]
487.38ms  1.8301ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
489.21ms  4.7520us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [181])
489.22ms     233ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
489.22ms  731.03us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
489.22ms  725.25us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [181]
489.95ms  9.2660us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
489.96ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
489.96ms  7.3290us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
489.96ms     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
489.97ms  4.7640us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
489.97ms  5.4970us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [187])
489.97ms     320ns                    -               -         -         -         -      840B  2.4447GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
489.98ms     209ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
489.98ms  1.8307ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
489.98ms  1.8252ms           (1024 1 1)      (1024 1 1)        15        0B  3.0000KB         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [187]
491.81ms  3.9450us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [190])
491.81ms     186ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
491.81ms  725.39us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
491.82ms  719.58us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [190]
492.54ms  8.5730us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
492.55ms     703ns                    -               -         -         -         -        4B  5.4263MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
492.55ms  6.6950us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
492.55ms     801ns                    -               -         -         -         -        8B  9.5248MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
492.56ms  3.9670us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
492.56ms  4.8890us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [196])
